[2019-03-27 20:58:29] main.ERROR: Error: Application is not installed yet.  [] []
[2019-03-27 21:09:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_order_item_3"}} []
[2019-03-27 21:09:36] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_order_item_4"}} []
[2019-03-27 21:09:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_order_item_1"}} []
[2019-03-27 21:09:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_order_item_2"}} []
[2019-03-27 21:09:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_order_item_3"}} []
[2019-03-27 21:09:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_order_item_4"}} []
[2019-03-27 21:09:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_order_item_1"}} []
[2019-03-27 21:09:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_order_item_2"}} []
[2019-03-27 21:09:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_order_item_3"}} []
[2019-03-27 21:09:37] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_order_item_4"}} []
[2019-03-27 21:09:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_order_item_1"}} []
[2019-03-27 21:09:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_order_item_2"}} []
[2019-03-27 21:09:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_order_item_3"}} []
[2019-03-27 21:09:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_order_item_4"}} []
[2019-03-27 21:09:39] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_order_item_1"}} []
[2019-03-27 21:09:39] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_order_item_2"}} []
[2019-03-27 21:09:39] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_order_item_3"}} []
[2019-03-27 21:09:39] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_order_item_4"}} []
[2019-03-27 21:09:39] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_order_item_1"}} []
[2019-03-27 21:09:39] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_order_item_2"}} []
[2019-03-27 21:09:39] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_order_item_3"}} []
[2019-03-27 21:09:39] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_order_item_4"}} []
[2019-03-27 21:09:40] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_order_item_1"}} []
[2019-03-27 21:09:40] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_order_item_2"}} []
[2019-03-27 21:09:40] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_order_item_3"}} []
[2019-03-27 21:09:40] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_order_item_4"}} []
[2019-03-27 21:09:41] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_invoice_item_1"}} []
[2019-03-27 21:09:41] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_invoice_item_2"}} []
[2019-03-27 21:09:41] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_invoice_item_3"}} []
[2019-03-27 21:09:41] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_invoice_item_4"}} []
[2019-03-27 21:09:41] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_invoice_item_1"}} []
[2019-03-27 21:09:41] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_invoice_item_2"}} []
[2019-03-27 21:09:41] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_invoice_item_3"}} []
[2019-03-27 21:09:41] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_invoice_item_4"}} []
[2019-03-27 21:09:42] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_invoice_item_1"}} []
[2019-03-27 21:09:42] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_invoice_item_2"}} []
[2019-03-27 21:09:42] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_invoice_item_3"}} []
[2019-03-27 21:09:42] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_invoice_item_4"}} []
[2019-03-27 21:09:43] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_invoice_item_1"}} []
[2019-03-27 21:09:43] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_invoice_item_2"}} []
[2019-03-27 21:09:43] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_invoice_item_3"}} []
[2019-03-27 21:09:43] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_invoice_item_4"}} []
[2019-03-27 21:09:43] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_invoice_item_1"}} []
[2019-03-27 21:09:43] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_invoice_item_2"}} []
[2019-03-27 21:09:43] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_invoice_item_3"}} []
[2019-03-27 21:09:43] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_invoice_item_4"}} []
[2019-03-27 21:09:44] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_invoice_item_1"}} []
[2019-03-27 21:09:44] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_invoice_item_2"}} []
[2019-03-27 21:09:44] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_invoice_item_3"}} []
[2019-03-27 21:09:44] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_invoice_item_4"}} []
[2019-03-27 21:09:44] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_invoice_item_1"}} []
[2019-03-27 21:09:44] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_invoice_item_2"}} []
[2019-03-27 21:09:44] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_invoice_item_3"}} []
[2019-03-27 21:09:44] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_invoice_item_4"}} []
[2019-03-27 21:09:45] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_invoice_item_1"}} []
[2019-03-27 21:09:45] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_invoice_item_2"}} []
[2019-03-27 21:09:45] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_invoice_item_3"}} []
[2019-03-27 21:09:45] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_invoice_item_4"}} []
[2019-03-27 21:09:46] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_invoice_item_1"}} []
[2019-03-27 21:09:46] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_invoice_item_2"}} []
[2019-03-27 21:09:46] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_invoice_item_3"}} []
[2019-03-27 21:09:46] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_invoice_item_4"}} []
[2019-03-27 21:09:46] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_creditmemo_item_1"}} []
[2019-03-27 21:09:46] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_creditmemo_item_2"}} []
[2019-03-27 21:09:46] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_creditmemo_item_3"}} []
[2019-03-27 21:09:46] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_creditmemo_item_4"}} []
[2019-03-27 21:09:47] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_creditmemo_item_1"}} []
[2019-03-27 21:09:47] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_creditmemo_item_2"}} []
[2019-03-27 21:09:47] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_creditmemo_item_3"}} []
[2019-03-27 21:09:47] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_creditmemo_item_4"}} []
[2019-03-27 21:09:48] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_creditmemo_item_1"}} []
[2019-03-27 21:09:48] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_creditmemo_item_2"}} []
[2019-03-27 21:09:48] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_creditmemo_item_3"}} []
[2019-03-27 21:09:48] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_creditmemo_item_4"}} []
[2019-03-27 21:09:48] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_creditmemo_item_1"}} []
[2019-03-27 21:09:48] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_creditmemo_item_2"}} []
[2019-03-27 21:09:48] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_creditmemo_item_3"}} []
[2019-03-27 21:09:48] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_creditmemo_item_4"}} []
[2019-03-27 21:09:49] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_creditmemo_item_1"}} []
[2019-03-27 21:09:49] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_creditmemo_item_2"}} []
[2019-03-27 21:09:49] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_creditmemo_item_3"}} []
[2019-03-27 21:09:49] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_creditmemo_item_4"}} []
[2019-03-27 21:09:50] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_creditmemo_item_1"}} []
[2019-03-27 21:09:50] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_creditmemo_item_2"}} []
[2019-03-27 21:09:50] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_creditmemo_item_3"}} []
[2019-03-27 21:09:50] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_creditmemo_item_4"}} []
[2019-03-27 21:09:50] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_creditmemo_item_1"}} []
[2019-03-27 21:09:50] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_creditmemo_item_2"}} []
[2019-03-27 21:09:50] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_creditmemo_item_3"}} []
[2019-03-27 21:09:50] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_creditmemo_item_4"}} []
[2019-03-27 21:09:51] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_creditmemo_item_1"}} []
[2019-03-27 21:09:51] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_creditmemo_item_2"}} []
[2019-03-27 21:09:51] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_creditmemo_item_3"}} []
[2019-03-27 21:09:51] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_creditmemo_item_4"}} []
[2019-03-27 21:09:52] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_creditmemo_item_1"}} []
[2019-03-27 21:09:52] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_creditmemo_item_2"}} []
[2019-03-27 21:09:52] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_creditmemo_item_3"}} []
[2019-03-27 21:09:52] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"identifier":"DB_PDO_MYSQL_DDL_sales_creditmemo_item_4"}} []
[2019-03-27 21:09:52] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"}} []
[2019-03-27 21:09:52] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"}} []
[2019-03-27 21:09:52] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"}} []
[2019-03-27 21:09:54] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"tags":["CONFIG"],"mode":"matchingTag"}} []
[2019-03-27 21:09:54] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"tags":["LAYOUT_GENERAL_CACHE_TAG"],"mode":"matchingTag"}} []
[2019-03-27 21:09:54] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"tags":["BLOCK_HTML"],"mode":"matchingTag"}} []
[2019-03-27 21:09:54] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/Magento-CE-2.2.7-2018-11-20-10-28-48/setup/index.php/install/start","invalidateInfo":{"tags":["COLLECTION_DATA"],"mode":"matchingTag"}} []
